Initials-Bdr,Location,year,mo,day,time,Band Status,Band Number,Tarsus / Condition,Band Size,Species,Sex,Age,Removed band num,GorColor,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth / P10 Shape,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat,CPBreed,Gorget/head molt,Body Molt,Primary Molt,Secondary Molt,Tail Molt,Weight,Feather collected,Photo(s) taken,Sample Collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
SMW,HC,2021,6,12,7:10,R,M28251,4,,BCHU,F,1,,HS,,,,,U,E,,,P,,46,21.6,N,T,5,F,F,L,F,L,3.26,,,,,,,,,
SMW,HC,2021,6,26,7:10,R,M28251,1,,BCHU,F,1,,MS,,,,,U,E,,,P,,45.5,21.9,N,P,7,1,F,F,F,L,3.47,,,,,,,,,
SMW,HC,2021,5,1,8:48,R,M28255,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,46,22.3,N,0,5,1,F,F,,F,3.31,,,,,,,,,
SMW,HC,2021,6,12,6:21,R,M28296,1,,BBLH,F,1,,,,,,,,,,,,,50.5,22.9,N,0,5,2,1,5,L,M,3.44,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,29,9:41,R,M28303,1,,BBLH,F,1,,,,,,,,,,,,,47.5,22.4,YT,0,2,L,L,M,L,L,3.15,,,,,,,,,NECTAR IN CROP
GS,HC,2021,7,10,6:46,R,M28303,1,,BBLH,F,1,,,,,,,,,,,,,47,21,N,1,9,1,F,6,L,1,4.06,,,,1,10:35,,,,
SMW,HC,2021,4,3,9:17,R,M28341,1,,BBLH,M,1,,B,99,,,,,,,,,,52,20.9,N,0,,F,F,F,F,F,3.22,,,,,,,,,
GS,HC,2021,7,10,7:41,R,M28515,1,,BCHU,F,1,,NS,,,,,U,E,,,,,47,20,N,T,8,1,1,L,F,,3.81,,,,,,,,,"CAME WITHOUTH TAIL FEATHERS, DIDN'T LOST THEM AT THE TRAPS"
GS,HC,2021,7,10,6:25,R,M28522,1,,BBLH,F,1,,,,,,,,,,,,,50,21.9,N,0,8,L,L,F,F,M,3.64,,,,1,6:53,,,,
SMW,SWRS1,2021,5,17,7:36,R,M28601,1,,RIHU,M,1,,GP,99,90,,,,,,,O,,72,27.2,N,0,,1,F,F,F,F,7.4,,,,,,,,,
SMW,SWRS1,2021,5,17,6:49,1,M28733,H,L,RIHU,M,1,,GP,90,80,,,,,,,A,,73,27.6,PUH,0,,1,F,F,F,M,7.47,,,,,,,,,
GS,SWRS1,2021,5,31,6:02,1,M28738,J,L,RIHU,M,1,,GP,99,99,,,,,,,E,,73,28.5,N,P,,F,F,F,F,L,7.58,,,,,,,,,
SMW,HC,2021,6,12,6:45,R,M28780,1,,BBLH,F,1,,,,,,,,,,,,,49.5,21.8,N,0,5,2,2,5,L,M,3.16,,,,,,,,,
SMW,HC,2021,9,4,7:34,R,M28781,1,,BBLH,M,1,,B,99,,,,,,,,,,0,22.2,N,1,,1,F,0,1,4,3.88,,,,,,,,,R5 MOLTING LONGER THAN 4
SMW,HC,2021,6,12,7:17,R,M28788,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,22,N,0,,L,L,L,F,L,3.09,,,,,,,,,
SMW,HC,2021,6,26,9:09,R,M28788,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,22.6,N,0,,F,L,L,L,L,3.1,,,,,,,,,NC
GS,HC,2021,7,10,7:57,R,M28788,1,,BBLH,M,1,,B,99,,,,,,,,,,51,20.9,N,0,,F,F,L,F,L,3.13,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,16,7:23,R,M28798,1,,BBLH,F,1,,,,,,,,,,,,,51,21,GX,0,5,L,L,L,F,L,3.45,,,,,,,,,SPIDER WEB ON WINGS
SMW,HC,2021,5,29,7:07,R,M28798,1,,BBLH,F,1,,,,,,,,,,,,,51.5,21.1,YT,0,2,1,L,2,M,M,3.22,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,3,20,9:24,R,M28955,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,21.2,N,P,,F,F,F,F,F,3.34,,,,,,,,,
SMW,HC,2021,3,20,7:46,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.5,N,P,,F,F,F,F,F,3.22,,,,3,8:39,11:23,11:57,,
SMW,HC,2021,4,3,8:00,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,52,20.6,N,P,,F,F,F,F,L,3.26,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,16,9:38,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,L,L,F,L,3.26,,,,,,,,,NC
SMW,HC,2021,5,1,9:45,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,52.5,21.4,YU,0,,F,L,L,F,L,3.28,,,,,,,,,
SMW,HC,2021,5,29,8:57,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.6,YU,0,,1,L,L,F,M,3.29,,,,,,,,,LOTS OF NECTAR IN CROP
SMW,HC,2021,6,26,8:59,R,M28957,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.4,N,0,,1,L,L,L,M,3.42,,,,,,,,,NC
SMW,HC,2021,3,20,9:31,R,M28961,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.7,N,T,,F,F,F,F,L,3.41,,,,,,,,,
SMW,HC,2021,3,20,9:13,R,M28963,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,17.2,N,0,,F,F,F,F,F,,,,,,,,,,"ESCAPED, NECTAR IN CROP"
GS,HC,2021,7,10,10:55,R,M28971,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,47,21.9,N,0,7,1,1,F,F,L,3.44,,,,,,,,,
GS,SWRS1,2021,5,31,6:24,R,M28972,1,,BCHU,F,1,,MS,,,,,U,E,,,P,,46.5,21.1,N,0,5,L,F,F,F,L,,,,,,,,,,AHY 4/21/19
SMW,HC,2021,10,2,8:19,R,M29031,1,,ANHU,F,1,,R,20,,0,N,E,E,,,N,,50,18.7,N,P,2,1,1,F,F,F,3.75,,,,,,,,,
SMW,HC,2021,4,16,8:39,R,M30055,1,,BBLH,F,1,,,,,,,,,,,,,50,22,N,0,5,L,L,L,F,L,3.3,,,,,,,,,
SMW,HC,2021,5,29,7:03,R,M30055,1,,BBLH,F,1,,,,,,,,,,,,,51,22.3,WT,0,2,1,1,2,L,L,3.04,,,,,,,,,
SMW,HC,2021,6,26,10:37,R,M30055,1,,BBLH,F,1,,,,,,,,,,,,,50,22.3,N,0,2,L,L,4,L,L,3.18,,,,,,,,,LOTS OF NECTAR IN CROP
SMW,HC,2021,8,8,9:15,R,M30350,1,,BBLH,F,1,,,,,,,,,,,,,50,24,N,0,5,L,L,6,F,M,,,,,,,,,,MISSING RIGHT R1-5
SMW,HC,2021,6,26,5:40,R,M30587,1,,BBLH,F,1,,,,,,,,,,,,,51,21.8,N,0,5,1,L,4,L,M,3.18,,,,,,,,,
GS,HC,2021,7,10,6:59,R,M30672,1,,BCHU,M,1,,V,99,,,,,,,,,,41,18.6,N,0,,F,F,L,F,L,2.71,,,,,,,,,
SMW,HC,2021,6,26,7:39,R,M60035,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.5,N,0,,L,L,L,L,L,3.07,,Y,,1,10:32,,,,DISEASED TOES BETTER BUT 2 BLEEDING
SMW,HC,2021,4,16,7:59,R,M66299,1,,BBLH,M,1,,,,,,,,,,,,,49.5,21.4,N,0,5,L,L,L,L,L,3.28,,,,,,,,,REPLACE LR3
SMW,HC,2021,6,12,9:04,R,M66299,1,,BBLH,F,1,,,,,,,,,,,,,50,22.7,N,0,2,2,M,5,M,M,3.03,,,,,,,,,
SMW,HC,2021,10,2,8:57,R,M66299,1,,BBLH,F,1,,,,,0,N,,,,,,,48,22.4,N,1,2,F,F,F,F,F,3.55,,,,,,,,,REGROWING LR 3
SMW,HC,2021,3,20,7:40,1,M66461,D,E,RUHU,F,1,,O,7,,,,,55,GB,N,,3.3,44,17.7,GXH,T,2,1,F,F,F,L,3.33,,,,1,9:00,,,,
SMW,HC,2021,3,20,9:48,1,M66462,D,E,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.4,N,1,,F,F,F,F,L,3.27,,,,,,,,,
SMW,HC,2021,4,3,8:02,1,M66463,C,E,RUHU,F,1,,O,15,,,,,60,GB,N,,3.5,42,18,N,1,2,2,1,9,F,F,3.59,,,,,,,,,
SMW,HC,2021,4,3,8:12,1,M66464,D,E,BBLH,M,1,,B,99,,,,,,,,,,51,21.7,N,P,,F,L,L,F,L,3.4,,,,1,10:49,,,,NECTAR IN CROP
SMW,HC,2021,4,3,8:36,1,M66465,D,E,RUHU,F,1,,O,25,,,,,5,GB,N,,3,44.5,19.2,YH,T,2,1,1,F,F,F,3.54,,,,,,,,,PASPADO
SMW,HC,2021,4,3,8:50,1,M66466,E,E,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.5,N,T,,F,F,F,F,F,3.51,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,26,6:41,R,M66466,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.3,N,T,,1,L,M,L,M,3.49,,,,,,,,,
SMW,HC,2021,4,3,8:54,1,M66467,D,E,BBLH,M,1,,B,95,,,,,,,,,,50.5,21.5,N,T,,F,L,L,F,L,3.07,,,,,,,,,
SMW,HC,2021,4,16,7:46,R,M66467,1,,BBLH,M,1,,B,99,,,,,,,,,,,,GX,0,,L,L,L,F,L,3.08,,,,1,8:27,,,,
SMW,HC,2021,4,16,6:30,1,M66468,E,E,BBLH,M,1,,B,99,,,,,,,,,,50.8,20.8,GX,0,,L,F,F,F,,3.26,,,,5,7:46,8:43,9:19,10:05,10:43
SMW,HC,2021,5,1,7:00,R,M66468,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.2,N,0,,1,L,L,F,F,,,,,,,,,,
GS,HC,2021,7,10,9:28,R,M66468,1,,BBLH,M,1,,B,99,,,,,,,,,,49,20.1,N,0,,L,F,5,F,F,3.24,,,,,,,,,
SMW,HC,2021,4,16,6:34,1,M66469,E,E,BCHU,M,1,,V,99,,,,,,,,,,41.5,19.3,N,0,,L,F,L,F,F,2.79,,,,,,,,,
SMW,HC,2021,4,16,6:42,1,M66470,E,E,BCHU,M,1,,V,99,,,,,,,,,,43,19.7,N,0,,F,F,F,F,F,3.31,,,,,,,,,
SMW,HC,2021,4,16,6:47,1,M66473,D,E,RUHU,F,1,,O,8,,,,,5,GB,E,,4,,18,N,0,2,1,F,0,2,M,3.18,,,,,,,,,
SMW,HC,2021,4,16,7:09,1,M66474,D,,BBLH,M,1,,B,99,,,,,,,,,,52,20.5,N,P,,L,F,F,F,L,3.47,,,,2,8:41,9:48,,,NC
SMW,HC,2021,4,16,7:14,1,M66475,D,E,BBLH,M,1,,B,99,,,,,,,,,,49.5,21.8,N,0,,L,M,M,L,L,3.07,,,,,,,,,
SMW,HC,2021,4,16,11:07,1,M66476,E,E,RUHU,F,1,,O,6,,,,,10,GB,N,,3.5,44,18.4,YNH,1,2,1,1,F,F,L,4.03,,,,,,,,,
SMW,HC,2021,4,16,11:12,1,M66477,E,E,BCHU,M,1,,V,99,,,,,,,,,,42.5,18.9,YN,0,,F,F,F,F,F,2.91,,,,,,,,,
SMW,SWRS1,2021,5,17,8:16,1,M66501,D,D,BCHU,M,1,,V,99,,,,,,,,,,42,20.2,N,0,,F,F,F,F,F,2.87,,,,,,,,,
SMW,SWRS1,2021,5,17,8:27,1,M66502,D,D,BCHU,M,1,,V,99,,,,,,,,,,42,19.4,YN,P,,F,F,F,F,F,2.93,,,,,,,,,
SMW,SWRS1,2021,5,17,9:02,1,M66503,D,D,BCHU,M,1,,V,99,,,,,,,,,,41.5,18.6,YNL,P,,F,F,F,F,F,2.92,,,,,,,,,
SMW,HC,2021,5,29,5:47,4,M66505,,,BADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMW,HC,2021,5,29,6:27,1,M66506,D,D,BCHU,M,1,,V,99,,,,,,,,,,43,20.6,N,0,,F,L,L,F,F,2.67,,,,,,,,,
SMW,HC,2021,5,29,7:36,1,M66507,C,D,BCHU,M,1,,V,99,,,,,,,,,,42.5,20.1,N,0,,1,1,L,F,L,2.9,,,,,,,,,
SMW,HC,2021,6,12,7:34,1,M66522,D,D,BCHU,M,1,,V,99,,,,,,,,,,42.5,18.8,N,P,,F,F,F,F,F,2.94,,,,,,,,,
SMW,HC,2021,6,12,8:02,1,M66523,D,D,BCHU,M,1,,V,99,,,,,,,,,,42.5,19.3,N,0,,F,1,L,F,F,3,,,,,,,,,
SMW,HC,2021,6,12,8:28,1,M66524,B,D,BCHU,M,1,,V,99,,,,,,,,,,42,20.3,N,P,,F,F,L,F,L,2.88,,,,,,,,,2X2 BUMP LEFT SIDE OF BILL AT BASE
SMW,HC,2021,6,12,9:13,1,M66525,D,D,COHU,F,1,,NS,,,0,N,E,E,,,N,,44,17.3,YT,T,2,L,L,L,F,M,3.27,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,9:49,1,M66526,D,D,BCHU,M,1,,V,99,,,,,,,,,,41.5,19,N,0,,1,L,L,F,L,2.82,,,,,,,,,
SMW,HC,2021,6,26,7:23,1,M66547,C,D,COHU,F,1,,NS,,,,,E,E,,,N,,44.5,18.8,N,1,2,M,M,2,M,R,3.17,,,,,,,,,
GS,HC,2021,7,10,7:32,R,M66547,1,,COHU,F,1,,NS,,,,,,E,,,,,44,18,N,1,2,L,L,4,L,R,2.68,,,,,,,,,ID TRAITS SKIPPED DUE TO WEAR AND MOLT
SMW,HC,2021,6,26,7:32,1,M66548,D,D,BCHU,M,2,,HS,,,3,Y,U,E,,2X2,P,,43,18.2,N,0,,F,F,F,F,L,2.92,,,,,,,,,
SMW,HC,2021,6,26,9:50,1,M66549,C,D,BCHU,M,1,,V,99,,,,,,,,,,41.5,20.1,N,P,,F,F,L,F,L,2.92,,,,,,,,,
SMW,SWRS1,2021,6,28,5:33,1,M66550,D,D,BCHU,M,1,,V,99,,0,N,,,,,,,43,19.3,N,0,,L,L,L,F,L,2.69,,,,1,6:30,,,, 
SMW,HC,2021,3,20,7:30,1,M66556,E,F,BBLH,M,1,,B,99,,,,,,,,,,50,22.3,N,T,,F,F,F,F,L,3.29,,,,,,,,,
SMW,HC,2021,3,20,7:38,1,M66557,F,F,ANHU,M,1,,R,99,99,,,,,,,,,48.7,17.9,N,0,,F,F,F,F,F,4.16,,,,,,,,,
SMW,HC,2021,3,20,7:53,1,M66558,F,F,BBLH,F,1,,,,,,,,,,,,,50.5,21.6,N,T,,L,L,F,F,L,3.48,,,,2,10:47,12:32,,,NECTAR IN CROP
SMW,HC,2021,8,8,8:14,R,M66558,1,,BBLH,F,1,,,,,0,N,,,,,,,50,21.2,N,T,2,1,1,7,1,M,3.48,,,,,,,,,
SMW,HC,2021,3,20,8:01,1,M66559,F,F,ANHU,M,1,,R,99,99,,,,,,,,,48.5,17.8,WH,0,,L,F,L,F,F,4.38,,,,2,11:22,12:11,,,NECTAR IN CROP
SMW,HC,2021,4,3,8:28,R,M66559,1,,ANHU,M,1,,R,99,99,,,,,,,,,48,17.1,N,0,,F,F,M,F,L,4.23,,,,,,,,,
SMW,HC,2021,3,20,8:05,1,M66560,E,F,ANHU,M,1,,R,99,99,,,,,,,,,49.5,18.6,N,0,,F,F,F,F,F,4.15,,,,,,,,,
SMW,HC,2021,5,1,8:12,R,M66560,1,,ANHU,M,1,,R,99,,,,,,,,,,49.5,18.9,N,0,,F,F,F,F,F,4.15,,,,,,,,,
SMW,HC,2021,3,20,8:51,1,M66561,E,F,ANHU,M,1,,R,98,98,,,,,,,,,49,18.6,N,0,,F,F,F,F,F,4,,,,,,,,,
SMW,HC,2021,3,20,9:19,1,M66562,E,F,ANHU,M,1,,R,99,99,,,,,,,,,48,18.3,N,0,,F,F,L,F,F,4.33,,,,,,,,,
SMW,HC,2021,3,20,9:26,1,M66563,F,F,BCHU,F,1,,NS,,,,,U,E,,,P,,46,21.5,N,T,2,1,F,F,F,F,3.54,,,,1,10:15,,,,NECTAR IN CROP
SMW,HC,2021,3,20,9:55,1,M66564,E,F,ANHU,M,1,,R,99,99,,,,,,,,,48,19.5,N,P,,F,F,F,F,F,4.05,,,,1,12:02,,,,
GS,HC,2021,3,20,10:18,1,M66565,F,F,ANHU,M,1,,R,99,95,,,,,,,,,48,17.6,N,1,,1,F,F,F,L,4.66,,,,,,,,,
GS,HC,2021,3,20,10:34,1,M66566,E,F,ANHU,M,1,,R,99,95,,,,,,,,,48,18.2,OL,0,,F,L,F,F,L,3.9,,,,1,10:58,,,,
GS,HC,2021,3,20,10:53,1,M66567,E,F,ANHU,M,1,,R,99,95,,,,,,,,,49,19.2,N,1,,F,F,F,F,F,4.72,,,,,,,,,NECTAR IN CROP
GS,HC,2021,3,20,11:34,1,M66568,E,F,ANHU,M,1,,R,99,99,,,,,,,,,50,18.7,N,P,,F,F,L,F,L,4.48,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,10,2,10:22,R,M66568,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,20.5,N,1,,F,F,F,F,F,4.71,,,,,,,,,
GS,HC,2021,4,3,6:40,1,M66569,F,F,BBLH,M,1,,B,99,,,,,,,,,,51,19.3,WH,0,,F,F,F,F,L,3.36,,,,1,9:35,,,,
SMW,HC,2021,4,16,6:26,R,M66569,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,L,L,L,L,3.28,,,,,,,,,WHITE INSECT EGGS IN G0RGET
SMW,HC,2021,6,26,10:17,R,M66569,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.8,N,P,,1,F,F,F,L,3.26,,,,,,,,,
GS,HC,2021,4,3,6:48,1,M66570,E,F,ANHU,F,1,,R,10,,,,E,E,,,,,48,17.4,N,1,2,1,1,L,L,L,3.58,,,,,,,,,
SMW,HC,2021,4,3,6:58,1,M66571,F,F,BBLH,M,1,,B,99,,,,,,,,,,51.5,20.6,N,P,,F,1,F,F,F,3.29,,,,2,9:15,11:03,,,
SMW,HC,2021,4,3,7:00,1,M66572,E,F,BBLH,M,1,,B,99,,,,,,,,,,50,21.1,N,0,,F,F,F,F,F,2.93,,,,,,,,,
SMW,HC,2021,4,16,9:01,R,M66572,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,22.2,GX,0,,F,F,F,F,F,3.12,,,,,,,,,
GS,HC,2021,7,10,6:16,R,M66572,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.2,N,0,,L,F,M,F,F,2.93,,,,,,,,,
SMW,HC,2021,4,3,7:08,1,M66573,E,F,BBLH,M,1,,B,95,,,,,,,,,,52,22.4,YH,0,,F,F,L,L,,3.43,,,,,,,,,NO TAIL
SMW,HC,2021,5,1,6:00,R,M66573,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.3,N,0,,L,1,,,,,,,,,,,,,ESCAPED
SMW,HC,2021,5,29,7:12,R,M66573,1,,BBLH,M,1,,B,99,,,,,,,,,,50,22.9,N,0,,1,1,4,L,L,3.36,,,,1,9:35,,,,
SMW,HC,2021,4,3,7:14,1,M66574,F,F,BBLH,M,1,,B,99,,,,,,,,,,52,20.8,N,0,,F,F,F,F,F,3.28,,,,3,8:18,9:37,10:40,,
SMW,HC,2021,5,15,6:38,R,M66574,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.1,YU,0,,1,L,M,F,L,3.28,,Y,,,,,,,
SMW,HC,2021,8,8,6:46,R,M66574,1,,BBLH,M,1,,B,96,,,,,,,,,,51,21.4,N,0,,2,3,7,1,2,3.57,,,,,,,,,
SMW,HC,2021,4,3,7:25,1,M66575,E,F,BBLH,M,1,,B,99,,,,,,,,,,53,20.3,N,T,,L,L,L,F,F,3.37,,,,,,,,,
SMW,HC,2021,4,16,6:33,R,M66575,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.2,N,0,,F,F,F,F,F,3.37,,,,5,6:55,7:40,8:27,9:09,9:54
SMW,HC,2021,5,29,8:55,R,M66575,1,,BBLH,M,1,,B,99,,,,,,,,,,48.5,21,YT,P,,1,L,L,F,F,3.4,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,3,7:28,1,M66576,F,F,BBLH,M,1,,B,99,,,,,,,,,,50,21.8,N,0,,F,F,F,F,M,3.22,,,,1,8:19,,,,
GS,HC,2021,7,10,8:09,R,M66576,1,,BBLH,M,1,,B,99,,,,,,,,,,49,20.8,N,0,,F,F,F,F,L,3.33,,,,,,,,,
SMW,HC,2021,4,3,7:34,1,M66577,E,F,BBLH,M,1,,B,97,,,,,,,,,,50.5,21.6,N,0,,F,F,L,F,L,3.28,,,,3,8:20,9:51,10:59,,
SMW,HC,2021,4,16,9:33,6,M66577,1,,BBLH,M,1,M69143,B,99,,,,,,,,,,51,21.6,GX,T,,L,L,L,F,F,3.24,,,,3,10:01,10:25,11:21,,"NC, DOUBLE BANDED"
SMW,HC,2021,5,1,6:55,R,M66577,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.8,N,0,,F,F,L,F,L,3.2,,,,,,,,,
SMW,HC,2021,6,26,10:41,R,M66577,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,22.6,N,T,,1,1,5,L,M,3.35,,,,,,,,,
SMW,HC,2021,4,3,7:48,1,M66578,E,F,BBLH,F,1,,,,,,,,,,,,,50,22.2,N,P,2,L,L,F,F,L,3.45,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,3,8:16,1,M66579,E,F,BBLH,M,1,,B,99,,,,,,,,,,50.5,19.8,N,P,,F,F,F,F,L,2.98,,,,,,,,,
SMW,HC,2021,4,3,8:29,1,M66580,E,F,BBLH,F,1,,,,,,,,,,,,,48.5,22.4,N,0,2,L,F,F,F,L,2.91,,,,1,10:03,,,,
SMW,HC,2021,4,3,8:32,1,M66581,F,F,ANHU,M,1,,R,99,99,,,,,,,,,50,17.7,N,T,,F,F,L,F,L,4.32,,,,,,,,,
SMW,HC,2021,4,3,8:58,1,M66582,F,F,BCHU,F,1,,NS,,,,,U,E,,,P,,46,21.2,N,1,2,F,F,F,F,F,3.46,,,,,,,,,
SMW,HC,2021,4,3,9:04,1,M66583,F,F,ANHU,M,1,,R,99,99,,,,,,,,,49,16.4,N,1,,F,F,F,F,L,4.54,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,16,10:40,R,M66583,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,17.6,N,0,,F,F,F,F,L,4.03,,,,,,,,,
SMW,HC,2021,4,3,9:30,1,M66584,E,F,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.2,N,T,,F,F,F,F,F,3.78,,,,,,,,,
SMW,HC,2021,6,12,7:36,R,M66584,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.2,N,0,,1,L,L,L,L,3.13,,,,,,,,,
GS,HC,2021,4,3,9:58,1,M66585,F,F,ANHU,M,1,,R,99,99,,,,,,,,,49,16.6,N,P,,F,F,L,F,L,4.13,,,,,,,,,
GS,HC,2021,4,3,10:10,1,M66586,F,F,BBLH,M,1,,B,99,,,,,,,,,,49,20,N,P,,L,F,F,F,F,3.09,,,,,,,,,
SMW,HC,2021,6,12,10:08,R,M66586,1,,BBLH,M,1,,B,97,,,,,,,,,,50,20.7,N,P,,2,2,3,L,M,3.25,,,,,,,,,
GS,HC,2021,4,3,10:20,1,M66587,F,F,BBLH,M,1,,B,99,,,,,,,,,,51,21,N,1,,F,F,F,F,F,3.28,,,,,,,,,
SMW,HC,2021,4,16,6:38,1,M66588,F,F,BBLH,F,1,,,,,,,,,,,,,50,22.7,N,0,2,L,L,L,L,M,2.86,,,,5,7:24,8:11,8:54,9:58,10:53
SMW,HC,2021,5,29,5:53,R,M66588,1,,BBLH,F,1,,,,,,,,,,,,,49,23.2,N,0,2,2,1,6,1,L,2.97,,,,,,,,,
SMW,HC,2021,6,12,10:31,R,M66588,1,,BBLH,F,1,,,,,,,,,,,,,49.5,23.3,N,0,2,2,2,7,2,1,2.89,,,,,,,,,
SMW,HC,2021,8,8,6:55,R,M66588,1,,BBLH,F,1,,,,,,,,,,,,,50,22.1,N,T,7,1,F,8,L,L,3.51,,,,1,9:16,,,,
SMW,HC,2021,9,21,7:05,R,M66588,1,,BBLH,F,1,,NS,,,,,,,,,,,50,23,N,T,2,1,F,F,F,L,3.08,,,,2,10:34,11:18,,,
SMW,HC,2021,10,2,9:42,R,M66588,1,,BBLH,F,1,,,,,,,,,,,,,50,23.1,N,0,2,1,F,F,F,L,3.07,,,,1,11:32,,,,REGROWIN LR 3 AND 4
SMW,HC,2021,4,16,7:19,1,M66589,E,F,ANHU,M,1,,R,99,99,,,,,,,,,49.5,17.8,N,0,,F,F,F,F,F,4.28,,,,,,,,,NC
SMW,HC,2021,5,1,8:19,R,M66589,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,18.2,N,0,,F,F,F,F,F,4.08,,,,,,,,,
SMW,HC,2021,4,16,7:34,1,M66590,F,F,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.4,GX,0,,F,F,L,F,L,3.38,,,,3,8:39,9:54,11:09,,NC
SMW,HC,2021,4,16,8:10,1,M66591,E,F,ANHU,M,1,,R,99,99,,,,,,,,,50,18.9,YH,0,,F,F,L,F,,4.18,,,,,,,,,
SMW,HC,2021,8,8,8:50,R,M66591,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,19.8,N,0,,2,F,F,F,5,4.17,,,,1,9:23,,,,
SMW,HC,2021,4,16,8:33,1,M66592,E,F,ANHU,M,1,,R,99,99,,,,,,,,,48.5,18.4,N,0,,F,F,L,F,F,3.78,,,,1,10:12,,,,
SMW,HC,2021,6,26,7:57,R,M66649,1,,BCHU,F,1,,MS,,,,,U,E,,,P,,47,20.4,WUL,T,2,L,F,L,L,L,3.53,,,,,,,,,NC
SMW,HC,2021,3,20,8:16,R,M66650,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.4,N,T,,F,L,L,F,F,3.61,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,9:56,R,M66650,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.8,N,P,,2,2,6,L,L,,,,,,,,,,"NECTAR IN CROP, RAW SECTION ON LEADING EDGE OF LEFT WING, 5 MM LONG, MISSING FEATHERS AND REDDISH, SOME BLOOD"
ML,SWRS1,2021,5,3,8:09,R,M66662,1,,BCHU,M,1,,V,99,,,,,,,,,,41,17.6,WUL,P,,1,F,F,F,F,2.7,,,,,,,,,
SMW,SWRS1,2021,6,28,8:45,R,M66666,1,,BCHU,M,1,,V,99,,,,,,,,,,42,19.5,N,0,,L,L,L,F,F,2.95,,,,,,,,,GORGET HAS A LOT OF BIRD LICE
SMW,HC,2021,4,3,6:56,R,M66676,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.2,N,0,,F,F,F,F,F,3.36,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,6:34,R,M66676,1,,BBLH,M,1,,B,98,,,,,,,,,,51,21.2,N,0,,1,L,L,F,L,3.15,,,,,,,,,
GS,HC,2021,7,10,6:22,R,M66676,1,,BBLH,M,1,,B,99,,,,,,,,,,0,19.9,N,0,,L,F,R,F,F,3.12,,,,1,10:21,,,,SKIPPED WING CHORD DUE TO HEAVYWEAR ON PRIMARIES
ML,SWRS1,2021,5,3,9:07,R,M66710,1,,BCHU,M,1,,V,99,,,,,,,,,,43.5,17.9,WU,0,,F,F,F,F,F,2.87,,,,,,,,,
